Date,Price_Maize,Price_Millet,Price_Sorghum,Exchange_Rate,NDVI_Anomaly,NDMI_Anomaly,Rainfall_Anomaly,Price_Maize_Lag1,Price_Maize_Lag2,Price_Sorghum_Lag1,Price_Sorghum_Lag2,Price_Millet_Lag1,Price_Millet_Lag2,NDVI_Anomaly_Lag1,NDVI_Anomaly_Lag2,NDMI_Anomaly_Lag1,NDMI_Anomaly_Lag2,Rainfall_Anomaly_Lag1,Rainfall_Anomaly_Lag2,Exchange_Rate_Lag1,Exchange_Rate_Lag2
2023-07-01,40412.5,36685.0,33417.5,776.41559974223,0.5348252571556255,-0.027072735997892828,0.24342624358117823,29421.875,27028.0,25906.25,23942.0,30966.875,28528.0,0.502013463458777,0.08908760494629621,0.1801364003177915,0.1445941937156214,1.4491060370949524,-0.40779846343257237,565.3198862576388,459.9816007359705
2023-08-01,43946.0,45290.0,44130.0,766.001777124123,0.49441821873003117,0.14276820795788006,-0.8714876002465572,40412.5,29421.875,33417.5,25906.25,36685.0,30966.875,0.5348252571556255,0.502013463458777,-0.027072735997892828,0.1801364003177915,0.24342624358117823,1.4491060370949524,776.41559974223,565.3198862576388
2023-09-01,36957.5,31970.0,47462.5,770.6772711859182,0.12190023696472374,-0.13635428274062616,-0.39989939930475416,43946.0,40412.5,44130.0,33417.5,45290.0,36685.0,0.49441821873003117,0.5348252571556255,0.14276820795788006,-0.027072735997892828,-0.8714876002465572,0.24342624358117823,766.001777124123,776.41559974223
2023-10-01,30870.0,35950.0,45925.0,774.5213458082904,-0.42670765332142435,-0.3777475992458037,-0.4483474842069709,36957.5,43946.0,47462.5,44130.0,31970.0,45290.0,0.12190023696472374,0.49441821873003117,-0.13635428274062616,0.14276820795788006,-0.39989939930475416,-0.8714876002465572,770.6772711859182,766.001777124123
2023-11-01,39704.0,39152.0,36742.0,808.2310247561163,-0.5812319660926227,-0.6461930575363429,1.357408826641588,30870.0,36957.5,45925.0,47462.5,35950.0,31970.0,-0.42670765332142435,0.12190023696472374,-0.3777475992458037,-0.13635428274062616,-0.4483474842069709,-0.39989939930475416,774.5213458082904,770.6772711859182
2023-12-01,41172.5,40682.5,36330.0,828.6308532411896,-0.2658174735586025,-0.2866352889799289,-0.6335131759896875,39704.0,30870.0,36742.0,45925.0,39152.0,35950.0,-0.5812319660926227,-0.42670765332142435,-0.6461930575363429,-0.3777475992458037,1.357408826641588,-0.4483474842069709,808.2310247561163,774.5213458082904
2024-01-01,51128.0,46924.0,41558.0,908.9669590510384,0.8465391933218331,0.749054242645011,0.5280629882282146,41172.5,39704.0,36330.0,36742.0,40682.5,39152.0,-0.2658174735586025,-0.5812319660926227,-0.2866352889799289,-0.6461930575363429,-0.6335131759896875,1.357408826641588,828.6308532411896,808.2310247561163
2024-02-01,58935.0,56952.5,46435.0,1452.441263275313,0.12685460006247332,-0.30480352687636614,0.6686745321109567,51128.0,41172.5,41558.0,36330.0,46924.0,40682.5,0.8465391933218331,-0.2658174735586025,0.749054242645011,-0.2866352889799289,0.5280629882282146,-0.6335131759896875,908.9669590510384,828.6308532411896
2024-03-01,56445.0,59952.5,48465.0,1519.3412136497616,0.23797211492431272,-0.108735029695675,-0.5265122485803174,58935.0,51128.0,46435.0,41558.0,56952.5,46924.0,0.12685460006247332,0.8465391933218331,-0.30480352687636614,0.749054242645011,0.6686745321109567,0.5280629882282146,1452.441263275313,908.9669590510384
2024-04-01,55935.0,60435.0,54970.0,1233.4836538746188,0.10154247295137388,0.33618717871255555,0.29177416688351127,56445.0,58935.0,48465.0,46435.0,59952.5,56952.5,0.23797211492431272,0.12685460006247332,-0.108735029695675,-0.30480352687636614,-0.5265122485803174,0.6686745321109567,1519.3412136497616,1452.441263275313
2024-05-01,65314.0,64728.0,62742.0,1434.8972757040324,0.29528831674521216,-0.3535293235153085,1.333565499220284,55935.0,56445.0,54970.0,48465.0,60435.0,59952.5,0.10154247295137388,0.23797211492431272,0.33618717871255555,-0.108735029695675,0.29177416688351127,-0.5265122485803174,1233.4836538746188,1519.3412136497616
2024-06-01,81452.5,78202.5,75715.0,1501.066507753759,-0.49182854422691585,-0.2722085602521181,-1.2637872281056863,65314.0,55935.0,62742.0,54970.0,64728.0,60435.0,0.29528831674521216,0.10154247295137388,-0.3535293235153085,0.33618717871255555,1.333565499220284,0.29177416688351127,1434.8972757040324,1233.4836538746188
2024-07-01,84930.0,86028.0,78352.0,1582.496324652286,-0.0542785718180463,-0.07414228306081944,0.007731694456754548,81452.5,65314.0,75715.0,62742.0,78202.5,64728.0,-0.49182854422691585,0.29528831674521216,-0.2722085602521181,-0.3535293235153085,-1.2637872281056863,1.333565499220284,1501.066507753759,1434.8972757040324
2024-08-01,88438.33333333333,75380.66666666666,83482.66666666666,1607.1617407599151,0.3793304746663401,0.21236648214173953,0.4983312214260704,84930.0,81452.5,78352.0,75715.0,86028.0,78202.5,-0.0542785718180463,-0.49182854422691585,-0.07414228306081944,-0.2722085602521181,0.007731694456754548,-1.2637872281056863,1582.496324652286,1501.066507753759
2024-09-01,91946.66666666666,64733.33333333333,88613.33333333333,1631.8271568675445,0.8129395211507265,0.49887524734429856,0.9889307483953863,88438.33333333333,84930.0,83482.66666666666,78352.0,75380.66666666666,86028.0,0.3793304746663401,-0.0542785718180463,0.21236648214173953,-0.07414228306081944,0.4983312214260704,0.007731694456754548,1607.1617407599151,1582.496324652286
2024-10-01,83942.77777777777,67457.22222222222,77067.22222222222,1611.3263156488376,0.360057035433952,0.17798115911622306,0.6729810858864164,91946.66666666666,88438.33333333333,88613.33333333333,83482.66666666666,64733.33333333333,75380.66666666666,0.8129395211507265,0.3793304746663401,0.49887524734429856,0.21236648214173953,0.9889307483953863,0.4983312214260704,1631.8271568675445,1607.1617407599151
2024-11-01,75938.88888888889,70181.11111111111,65521.11111111111,1590.8254744301305,0.4651408578350372,1.134814723356566,-0.6949428357790279,83942.77777777777,91946.66666666666,77067.22222222222,88613.33333333333,67457.22222222222,64733.33333333333,0.360057035433952,0.8129395211507265,0.17798115911622306,0.49887524734429856,0.6729810858864164,0.9889307483953863,1611.3263156488376,1631.8271568675445
2024-12-01,67935.0,72905.0,53975.0,1570.3246332114236,0.4837824944412923,1.2119719056903595,-0.5878292930702272,75938.88888888889,83942.77777777777,65521.11111111111,77067.22222222222,70181.11111111111,67457.22222222222,0.4651408578350372,0.360057035433952,1.134814723356566,0.17798115911622306,-0.6949428357790279,0.6729810858864164,1590.8254744301305,1611.3263156488376
